,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count,category_days,humidity_category,Frequency_Group
2008,2011-03-29,summer,2011,march,13,0,tuesday,clear,0.34,0.303,25.0,0.2985,24,80,104,weekdays,terlalu kering,Sangat Tinggi
2009,2011-03-29,summer,2011,march,14,0,tuesday,clear,0.36,0.3333,25.0,0.2537,20,66,86,weekdays,terlalu kering,Tinggi
2010,2011-03-29,summer,2011,march,15,0,tuesday,clear,0.38,0.3939,25.0,0.2239,22,65,87,weekdays,terlalu kering,Tinggi
2011,2011-03-29,summer,2011,march,16,0,tuesday,clear,0.38,0.3939,22.0,0.1642,12,124,136,weekdays,terlalu kering,Sangat Tinggi
2012,2011-03-29,summer,2011,march,17,0,tuesday,clear,0.4,0.4091,20.0,0.1343,34,265,299,weekdays,terlalu kering,Sangat Tinggi
2013,2011-03-29,summer,2011,march,18,0,tuesday,clear,0.36,0.3636,21.0,0.0896,42,252,294,weekdays,terlalu kering,Sangat Tinggi
2014,2011-03-29,summer,2011,march,19,0,tuesday,clear,0.34,0.3333,23.0,0.194,20,170,190,weekdays,terlalu kering,Sangat Tinggi
2015,2011-03-29,summer,2011,march,20,0,tuesday,clear,0.36,0.3636,21.0,0.0896,13,119,132,weekdays,terlalu kering,Sangat Tinggi
2016,2011-03-29,summer,2011,march,21,0,tuesday,clear,0.34,0.3636,42.0,0.0,8,75,83,weekdays,terlalu kering,Tinggi
2017,2011-03-29,summer,2011,march,22,0,tuesday,clear,0.34,0.3636,49.0,0.0,6,49,55,weekdays,ideal,Tinggi
2018,2011-03-29,summer,2011,march,23,0,tuesday,cloudy,0.32,0.3333,56.99999999999999,0.1045,8,27,35,weekdays,ideal,Sedang
2019,2011-03-30,summer,2011,march,0,0,wednesday,cloudy,0.32,0.3485,56.99999999999999,0.0,3,8,11,weekdays,ideal,Sedang
2020,2011-03-30,summer,2011,march,1,0,wednesday,clear,0.32,0.3485,39.0,0.0,1,9,10,weekdays,terlalu kering,Sedang
2021,2011-03-30,summer,2011,march,2,0,wednesday,cloudy,0.32,0.3485,56.99999999999999,0.0,0,4,4,weekdays,ideal,Rendah
2022,2011-03-30,summer,2011,march,3,0,wednesday,cloudy,0.32,0.3485,49.0,0.0,0,4,4,weekdays,ideal,Rendah
2023,2011-03-30,summer,2011,march,4,0,wednesday,cloudy,0.32,0.3485,56.99999999999999,0.0,1,0,1,weekdays,ideal,Rendah
2024,2011-03-30,summer,2011,march,5,0,wednesday,cloudy,0.3,0.2879,56.00000000000001,0.194,0,7,7,weekdays,ideal,Rendah
2025,2011-03-30,summer,2011,march,6,0,wednesday,cloudy,0.3,0.303,49.0,0.1343,4,44,48,weekdays,ideal,Sedang
2026,2011-03-30,summer,2011,march,7,0,wednesday,cloudy,0.32,0.3333,45.0,0.1045,8,128,136,weekdays,ideal,Sangat Tinggi
2027,2011-03-30,summer,2011,march,8,0,wednesday,cloudy,0.32,0.3182,49.0,0.1642,16,247,263,weekdays,ideal,Sangat Tinggi
2028,2011-03-30,summer,2011,march,9,0,wednesday,cloudy,0.32,0.303,45.0,0.2239,7,147,154,weekdays,ideal,Sangat Tinggi
2029,2011-03-30,summer,2011,march,10,0,wednesday,cloudy,0.34,0.3182,46.0,0.2239,13,51,64,weekdays,ideal,Tinggi
2030,2011-03-30,summer,2011,march,11,0,wednesday,cloudy,0.34,0.3182,46.0,0.2537,26,64,90,weekdays,ideal,Tinggi
2031,2011-03-30,summer,2011,march,12,0,wednesday,cloudy,0.34,0.3333,46.0,0.1642,15,65,80,weekdays,ideal,Tinggi
2032,2011-03-30,summer,2011,march,13,0,wednesday,cloudy,0.36,0.3485,46.0,0.2239,14,84,98,weekdays,ideal,Tinggi
2033,2011-03-30,summer,2011,march,14,0,wednesday,cloudy,0.36,0.3333,46.0,0.2985,16,64,80,weekdays,ideal,Tinggi
2034,2011-03-30,summer,2011,march,15,0,wednesday,light_rain,0.28,0.2576,81.0,0.2985,14,56,70,weekdays,terlalu lembab,Tinggi
2035,2011-03-30,summer,2011,march,16,0,wednesday,light_rain,0.28,0.2727,87.0,0.2537,0,36,36,weekdays,terlalu lembab,Sedang
2036,2011-03-30,summer,2011,march,17,0,wednesday,light_rain,0.26,0.2727,93.0,0.1045,11,105,116,weekdays,terlalu lembab,Sangat Tinggi
2037,2011-03-30,summer,2011,march,18,0,wednesday,cloudy,0.26,0.2576,93.0,0.2239,6,79,85,weekdays,terlalu lembab,Tinggi
2038,2011-03-30,summer,2011,march,19,0,wednesday,cloudy,0.26,0.2576,93.0,0.2239,5,67,72,weekdays,terlalu lembab,Tinggi
2039,2011-03-30,summer,2011,march,20,0,wednesday,light_rain,0.24,0.2121,93.0,0.2985,4,40,44,weekdays,terlalu lembab,Sedang
2040,2011-03-30,summer,2011,march,21,0,wednesday,cloudy,0.24,0.2273,93.0,0.2537,0,27,27,weekdays,terlalu lembab,Sedang
2041,2011-03-30,summer,2011,march,22,0,wednesday,light_rain,0.24,0.2273,93.0,0.2239,3,21,24,weekdays,terlalu lembab,Sedang
2042,2011-03-30,summer,2011,march,23,0,wednesday,light_rain,0.24,0.2121,93.0,0.2836,1,11,12,weekdays,terlalu lembab,Sedang
2043,2011-03-31,summer,2011,march,0,0,thursday,light_rain,0.24,0.2273,93.0,0.2239,0,3,3,weekdays,terlalu lembab,Rendah
2044,2011-03-31,summer,2011,march,1,0,thursday,light_rain,0.24,0.2273,93.0,0.194,1,4,5,weekdays,terlalu lembab,Rendah
2045,2011-03-31,summer,2011,march,2,0,thursday,light_rain,0.24,0.2273,93.0,0.194,0,5,5,weekdays,terlalu lembab,Rendah
2046,2011-03-31,summer,2011,march,3,0,thursday,light_rain,0.24,0.2273,93.0,0.2239,0,1,1,weekdays,terlalu lembab,Rendah
2047,2011-03-31,summer,2011,march,4,0,thursday,light_rain,0.24,0.2273,93.0,0.2537,0,2,2,weekdays,terlalu lembab,Rendah
2048,2011-03-31,summer,2011,march,5,0,thursday,light_rain,0.24,0.2273,93.0,0.2239,0,8,8,weekdays,terlalu lembab,Rendah
2049,2011-03-31,summer,2011,march,6,0,thursday,light_rain,0.24,0.2121,93.0,0.2985,2,34,36,weekdays,terlalu lembab,Sedang
2050,2011-03-31,summer,2011,march,7,0,thursday,light_rain,0.24,0.2273,93.0,0.2537,5,87,92,weekdays,terlalu lembab,Tinggi
2051,2011-03-31,summer,2011,march,8,0,thursday,cloudy,0.24,0.2273,100.0,0.2537,7,185,192,weekdays,terlalu lembab,Sangat Tinggi
2052,2011-03-31,summer,2011,march,9,0,thursday,light_rain,0.26,0.2424,93.0,0.2537,6,126,132,weekdays,terlalu lembab,Sangat Tinggi
2053,2011-03-31,summer,2011,march,10,0,thursday,light_rain,0.26,0.2424,93.0,0.2537,15,54,69,weekdays,terlalu lembab,Tinggi
2054,2011-03-31,summer,2011,march,11,0,thursday,light_rain,0.28,0.2727,93.0,0.194,6,52,58,weekdays,terlalu lembab,Tinggi
2055,2011-03-31,summer,2011,march,12,0,thursday,light_rain,0.28,0.2727,93.0,0.194,17,73,90,weekdays,terlalu lembab,Tinggi
2056,2011-03-31,summer,2011,march,13,0,thursday,light_rain,0.3,0.303,87.0,0.1343,13,55,68,weekdays,terlalu lembab,Tinggi
2057,2011-03-31,summer,2011,march,14,0,thursday,light_rain,0.3,0.303,87.0,0.1343,27,49,76,weekdays,terlalu lembab,Tinggi
2058,2011-03-31,summer,2011,march,15,0,thursday,light_rain,0.3,0.2727,87.0,0.2985,4,61,65,weekdays,terlalu lembab,Tinggi
2059,2011-03-31,summer,2011,march,16,0,thursday,cloudy,0.3,0.2879,87.0,0.2537,13,72,85,weekdays,terlalu lembab,Tinggi
2060,2011-03-31,summer,2011,march,17,0,thursday,cloudy,0.3,0.2879,87.0,0.2537,15,153,168,weekdays,terlalu lembab,Sangat Tinggi
2061,2011-03-31,summer,2011,march,18,0,thursday,cloudy,0.3,0.303,87.0,0.1343,12,165,177,weekdays,terlalu lembab,Sangat Tinggi
2062,2011-03-31,summer,2011,march,19,0,thursday,cloudy,0.3,0.303,87.0,0.1343,12,118,130,weekdays,terlalu lembab,Sangat Tinggi
2063,2011-03-31,summer,2011,march,20,0,thursday,light_rain,0.28,0.2576,93.0,0.2836,6,79,85,weekdays,terlalu lembab,Tinggi
2064,2011-03-31,summer,2011,march,21,0,thursday,cloudy,0.28,0.2727,93.0,0.1642,7,53,60,weekdays,terlalu lembab,Tinggi
2065,2011-03-31,summer,2011,march,22,0,thursday,light_rain,0.28,0.2727,93.0,0.2537,7,44,51,weekdays,terlalu lembab,Tinggi
2066,2011-03-31,summer,2011,march,23,0,thursday,light_rain,0.26,0.2576,100.0,0.1642,4,23,27,weekdays,terlalu lembab,Sedang
2067,2011-04-01,summer,2011,april,0,0,friday,light_rain,0.26,0.2576,100.0,0.1642,0,6,6,weekdays,terlalu lembab,Rendah
2068,2011-04-01,summer,2011,april,1,0,friday,light_rain,0.26,0.2576,100.0,0.1642,0,4,4,weekdays,terlalu lembab,Rendah
2069,2011-04-01,summer,2011,april,2,0,friday,light_rain,0.26,0.2576,93.0,0.194,0,7,7,weekdays,terlalu lembab,Rendah
2070,2011-04-01,summer,2011,april,3,0,friday,cloudy,0.24,0.2273,93.0,0.2537,0,4,4,weekdays,terlalu lembab,Rendah
2071,2011-04-01,summer,2011,april,4,0,friday,cloudy,0.24,0.2273,93.0,0.2537,0,3,3,weekdays,terlalu lembab,Rendah
2072,2011-04-01,summer,2011,april,5,0,friday,light_rain,0.24,0.2273,93.0,0.2239,1,11,12,weekdays,terlalu lembab,Sedang
2073,2011-04-01,summer,2011,april,6,0,friday,light_rain,0.24,0.2273,93.0,0.2239,2,26,28,weekdays,terlalu lembab,Sedang
2074,2011-04-01,summer,2011,april,7,0,friday,light_rain,0.24,0.2424,93.0,0.0,4,91,95,weekdays,terlalu lembab,Tinggi
2075,2011-04-01,summer,2011,april,8,0,friday,cloudy,0.26,0.2424,87.0,0.2537,8,198,206,weekdays,terlalu lembab,Sangat Tinggi
2076,2011-04-01,summer,2011,april,9,0,friday,clear,0.32,0.2879,70.0,0.3582,11,162,173,weekdays,terlalu lembab,Sangat Tinggi
2077,2011-04-01,summer,2011,april,10,0,friday,clear,0.32,0.303,66.0,0.2836,12,63,75,weekdays,terlalu lembab,Tinggi
2078,2011-04-01,summer,2011,april,11,0,friday,clear,0.32,0.2879,61.0,0.3582,17,72,89,weekdays,ideal,Tinggi
2079,2011-04-01,summer,2011,april,12,0,friday,clear,0.34,0.303,53.0,0.3582,15,80,95,weekdays,ideal,Tinggi
2080,2011-04-01,summer,2011,april,13,0,friday,clear,0.36,0.3333,50.0,0.3582,18,92,110,weekdays,ideal,Sangat Tinggi
2081,2011-04-01,summer,2011,april,14,0,friday,cloudy,0.36,0.3333,46.0,0.3582,26,61,87,weekdays,ideal,Tinggi
2082,2011-04-01,summer,2011,april,15,0,friday,clear,0.34,0.303,46.0,0.4179,30,81,111,weekdays,ideal,Sangat Tinggi
2083,2011-04-01,summer,2011,april,16,0,friday,clear,0.34,0.303,46.0,0.4179,42,125,167,weekdays,ideal,Sangat Tinggi
2084,2011-04-01,summer,2011,april,17,0,friday,clear,0.34,0.303,46.0,0.3284,36,245,281,weekdays,ideal,Sangat Tinggi
2085,2011-04-01,summer,2011,april,18,0,friday,clear,0.34,0.303,46.0,0.3284,36,205,241,weekdays,ideal,Sangat Tinggi
2086,2011-04-01,summer,2011,april,19,0,friday,clear,0.34,0.303,49.0,0.3284,16,120,136,weekdays,ideal,Sangat Tinggi
2087,2011-04-01,summer,2011,april,20,0,friday,clear,0.32,0.3182,53.0,0.194,2,75,77,weekdays,ideal,Tinggi
2088,2011-04-01,summer,2011,april,21,0,friday,clear,0.32,0.3333,53.0,0.1343,9,84,93,weekdays,ideal,Tinggi
2089,2011-04-01,summer,2011,april,22,0,friday,clear,0.3,0.303,56.00000000000001,0.1642,10,64,74,weekdays,ideal,Tinggi
2090,2011-04-01,summer,2011,april,23,0,friday,clear,0.3,0.3182,61.0,0.0896,12,41,53,weekdays,ideal,Tinggi
2091,2011-04-02,summer,2011,april,0,0,saturday,cloudy,0.3,0.3333,61.0,0.0,3,29,32,weekend,ideal,Sedang
2092,2011-04-02,summer,2011,april,1,0,saturday,clear,0.26,0.2727,65.0,0.1343,4,28,32,weekend,terlalu lembab,Sedang
2093,2011-04-02,summer,2011,april,2,0,saturday,clear,0.24,0.2424,75.0,0.1343,1,20,21,weekend,terlalu lembab,Sedang
2094,2011-04-02,summer,2011,april,3,0,saturday,clear,0.24,0.2424,70.0,0.1642,1,8,9,weekend,terlalu lembab,Rendah
2095,2011-04-02,summer,2011,april,4,0,saturday,clear,0.24,0.2424,70.0,0.1642,0,5,5,weekend,terlalu lembab,Rendah
2096,2011-04-02,summer,2011,april,5,0,saturday,cloudy,0.24,0.2424,75.0,0.1642,1,4,5,weekend,terlalu lembab,Rendah
2097,2011-04-02,summer,2011,april,6,0,saturday,clear,0.26,0.2727,70.0,0.1045,5,7,12,weekend,terlalu lembab,Sedang
2098,2011-04-02,summer,2011,april,7,0,saturday,cloudy,0.26,0.2727,70.0,0.1045,2,16,18,weekend,terlalu lembab,Sedang
2099,2011-04-02,summer,2011,april,8,0,saturday,clear,0.3,0.3182,70.0,0.1045,10,45,55,weekend,terlalu lembab,Tinggi
2100,2011-04-02,summer,2011,april,9,0,saturday,cloudy,0.34,0.3485,66.0,0.1045,22,65,87,weekend,terlalu lembab,Tinggi
2101,2011-04-02,summer,2011,april,10,0,saturday,cloudy,0.36,0.3485,56.99999999999999,0.1642,41,113,154,weekend,ideal,Sangat Tinggi
2102,2011-04-02,summer,2011,april,11,0,saturday,cloudy,0.4,0.4091,47.0,0.1642,72,126,198,weekend,ideal,Sangat Tinggi
2103,2011-04-02,summer,2011,april,12,0,saturday,light_rain,0.32,0.3333,81.0,0.1343,84,100,184,weekend,terlalu lembab,Sangat Tinggi
2104,2011-04-02,summer,2011,april,13,0,saturday,clear,0.34,0.3333,81.0,0.1343,56,81,137,weekend,terlalu lembab,Sangat Tinggi
2105,2011-04-02,summer,2011,april,14,0,saturday,light_rain,0.32,0.303,76.0,0.3284,97,93,190,weekend,terlalu lembab,Sangat Tinggi
2106,2011-04-02,summer,2011,april,15,0,saturday,light_rain,0.34,0.303,76.0,0.3881,72,64,136,weekend,terlalu lembab,Sangat Tinggi
2107,2011-04-02,summer,2011,april,16,0,saturday,clear,0.38,0.3939,62.0,0.3284,111,85,196,weekend,ideal,Sangat Tinggi
2108,2011-04-02,summer,2011,april,17,0,saturday,clear,0.38,0.3939,54.0,0.3582,89,95,184,weekend,ideal,Sangat Tinggi
2109,2011-04-02,summer,2011,april,18,0,saturday,clear,0.38,0.3939,54.0,0.194,69,110,179,weekend,ideal,Sangat Tinggi
2110,2011-04-02,summer,2011,april,19,0,saturday,clear,0.36,0.3333,53.0,0.3582,71,77,148,weekend,ideal,Sangat Tinggi
2111,2011-04-02,summer,2011,april,20,0,saturday,clear,0.34,0.3182,53.0,0.2836,29,56,85,weekend,ideal,Tinggi
2112,2011-04-02,summer,2011,april,21,0,saturday,clear,0.32,0.303,61.0,0.2537,24,53,77,weekend,ideal,Tinggi
2113,2011-04-02,summer,2011,april,22,0,saturday,clear,0.32,0.303,61.0,0.2985,14,41,55,weekend,ideal,Tinggi
2114,2011-04-02,summer,2011,april,23,0,saturday,clear,0.32,0.3182,61.0,0.1642,20,33,53,weekend,ideal,Tinggi
2115,2011-04-03,summer,2011,april,0,0,sunday,clear,0.3,0.2879,65.0,0.194,8,31,39,weekend,terlalu lembab,Sedang
2116,2011-04-03,summer,2011,april,1,0,sunday,clear,0.3,0.3182,61.0,0.1045,8,26,34,weekend,ideal,Sedang
2117,2011-04-03,summer,2011,april,2,0,sunday,clear,0.26,0.2727,70.0,0.1343,5,19,24,weekend,terlalu lembab,Sedang
2118,2011-04-03,summer,2011,april,3,0,sunday,clear,0.3,0.3333,61.0,0.0,3,8,11,weekend,ideal,Sedang
2119,2011-04-03,summer,2011,april,4,0,sunday,clear,0.28,0.303,70.0,0.0896,3,0,3,weekend,terlalu lembab,Rendah
2120,2011-04-03,summer,2011,april,5,0,sunday,clear,0.28,0.2727,65.0,0.2239,1,4,5,weekend,terlalu lembab,Rendah
2121,2011-04-03,summer,2011,april,6,0,sunday,clear,0.28,0.2727,65.0,0.194,10,23,33,weekend,terlalu lembab,Sedang
2122,2011-04-03,summer,2011,april,7,0,sunday,clear,0.32,0.303,56.99999999999999,0.2239,13,20,33,weekend,ideal,Sedang
2123,2011-04-03,summer,2011,april,8,0,sunday,clear,0.34,0.3333,56.99999999999999,0.1642,18,44,62,weekend,ideal,Tinggi
2124,2011-04-03,summer,2011,april,9,0,sunday,clear,0.36,0.3182,50.0,0.4925,68,74,142,weekend,ideal,Sangat Tinggi
2125,2011-04-03,summer,2011,april,10,0,sunday,clear,0.4,0.4091,43.0,0.4179,111,104,215,weekend,terlalu kering,Sangat Tinggi
2126,2011-04-03,summer,2011,april,11,0,sunday,clear,0.42,0.4242,41.0,0.2537,139,104,243,weekend,terlalu kering,Sangat Tinggi
2127,2011-04-03,summer,2011,april,12,0,sunday,clear,0.44,0.4394,38.0,0.2836,166,147,313,weekend,terlalu kering,Sangat Tinggi
2128,2011-04-03,summer,2011,april,13,0,sunday,clear,0.44,0.4394,33.0,0.2985,219,148,367,weekend,terlalu kering,Sangat Tinggi
2129,2011-04-03,summer,2011,april,14,0,sunday,clear,0.46,0.4545,31.0,0.1343,240,109,349,weekend,terlalu kering,Sangat Tinggi
2130,2011-04-03,summer,2011,april,15,0,sunday,cloudy,0.46,0.4545,33.0,0.0,174,118,292,weekend,terlalu kering,Sangat Tinggi
2131,2011-04-03,summer,2011,april,16,0,sunday,cloudy,0.46,0.4545,31.0,0.194,147,156,303,weekend,terlalu kering,Sangat Tinggi
2132,2011-04-03,summer,2011,april,17,0,sunday,cloudy,0.46,0.4545,28.000000000000004,0.1343,148,126,274,weekend,terlalu kering,Sangat Tinggi
2133,2011-04-03,summer,2011,april,18,0,sunday,cloudy,0.46,0.4545,31.0,0.0,71,101,172,weekend,terlalu kering,Sangat Tinggi
2134,2011-04-03,summer,2011,april,19,0,sunday,cloudy,0.42,0.4242,44.0,0.194,51,93,144,weekend,terlalu kering,Sangat Tinggi
2135,2011-04-03,summer,2011,april,20,0,sunday,light_rain,0.42,0.4242,41.0,0.2239,24,55,79,weekend,terlalu kering,Tinggi
2136,2011-04-03,summer,2011,april,21,0,sunday,cloudy,0.42,0.4242,44.0,0.2239,8,37,45,weekend,terlalu kering,Sedang
2137,2011-04-03,summer,2011,april,22,0,sunday,clear,0.4,0.4091,43.0,0.1045,7,29,36,weekend,terlalu kering,Sedang
2138,2011-04-03,summer,2011,april,23,0,sunday,clear,0.4,0.4091,50.0,0.0896,9,22,31,weekend,ideal,Sedang
2139,2011-04-04,summer,2011,april,0,0,monday,clear,0.4,0.4091,50.0,0.2239,1,5,6,weekdays,ideal,Rendah
2140,2011-04-04,summer,2011,april,1,0,monday,clear,0.4,0.4091,56.00000000000001,0.3582,7,4,11,weekdays,ideal,Sedang
2141,2011-04-04,summer,2011,april,2,0,monday,clear,0.38,0.3939,66.0,0.2537,1,1,2,weekdays,terlalu lembab,Rendah
2142,2011-04-04,summer,2011,april,3,0,monday,clear,0.38,0.3939,66.0,0.2836,1,0,1,weekdays,terlalu lembab,Rendah
2143,2011-04-04,summer,2011,april,4,0,monday,clear,0.38,0.3939,71.0,0.2985,1,1,2,weekdays,terlalu lembab,Rendah
2144,2011-04-04,summer,2011,april,5,0,monday,clear,0.4,0.4091,62.0,0.2537,0,7,7,weekdays,ideal,Rendah
2145,2011-04-04,summer,2011,april,6,0,monday,clear,0.42,0.4242,57.99999999999999,0.2836,3,43,46,weekdays,ideal,Sedang
2146,2011-04-04,summer,2011,april,7,0,monday,cloudy,0.44,0.4394,54.0,0.2537,7,150,157,weekdays,ideal,Sangat Tinggi
2147,2011-04-04,summer,2011,april,8,0,monday,cloudy,0.46,0.4545,55.00000000000001,0.2985,31,308,339,weekdays,ideal,Sangat Tinggi
2148,2011-04-04,summer,2011,april,9,0,monday,cloudy,0.5,0.4848,51.0,0.3881,24,134,158,weekdays,ideal,Sangat Tinggi
2149,2011-04-04,summer,2011,april,10,0,monday,cloudy,0.54,0.5152,45.0,0.3582,35,55,90,weekdays,ideal,Tinggi
2150,2011-04-04,summer,2011,april,11,0,monday,clear,0.6,0.6212,40.0,0.3881,58,66,124,weekdays,terlalu kering,Sangat Tinggi
2151,2011-04-04,summer,2011,april,12,0,monday,clear,0.64,0.6212,36.0,0.4627,59,98,157,weekdays,terlalu kering,Sangat Tinggi
2152,2011-04-04,summer,2011,april,13,0,monday,clear,0.68,0.6364,34.0,0.3284,47,92,139,weekdays,terlalu kering,Sangat Tinggi
2153,2011-04-04,summer,2011,april,14,0,monday,cloudy,0.74,0.6515,27.0,0.4925,47,76,123,weekdays,terlalu kering,Sangat Tinggi
2154,2011-04-04,summer,2011,april,15,0,monday,clear,0.76,0.6667,23.0,0.5522,47,96,143,weekdays,terlalu kering,Sangat Tinggi
2155,2011-04-04,summer,2011,april,16,0,monday,clear,0.76,0.6515,22.0,0.5224,59,130,189,weekdays,terlalu kering,Sangat Tinggi
2156,2011-04-04,summer,2011,april,17,0,monday,clear,0.74,0.6515,23.0,0.6119,83,283,366,weekdays,terlalu kering,Sangat Tinggi
2157,2011-04-04,summer,2011,april,18,0,monday,cloudy,0.72,0.6364,23.0,0.4925,78,308,386,weekdays,terlalu kering,Sangat Tinggi
2158,2011-04-04,summer,2011,april,19,0,monday,clear,0.7,0.6364,24.0,0.4627,51,227,278,weekdays,terlalu kering,Sangat Tinggi
2159,2011-04-04,summer,2011,april,20,0,monday,cloudy,0.7,0.6364,24.0,0.5522,40,133,173,weekdays,terlalu kering,Sangat Tinggi
2160,2011-04-04,summer,2011,april,21,0,monday,cloudy,0.7,0.6364,30.0,0.4478,19,76,95,weekdays,terlalu kering,Tinggi
2161,2011-04-04,summer,2011,april,22,0,monday,cloudy,0.68,0.6364,36.0,0.4627,17,58,75,weekdays,terlalu kering,Tinggi
2162,2011-04-04,summer,2011,april,23,0,monday,cloudy,0.64,0.6212,47.0,0.2239,18,30,48,weekdays,ideal,Sedang
2163,2011-04-05,summer,2011,april,0,0,tuesday,clear,0.62,0.6212,50.0,0.1045,10,12,22,weekdays,ideal,Sedang
2164,2011-04-05,summer,2011,april,1,0,tuesday,light_rain,0.62,0.6212,56.99999999999999,0.4179,10,5,15,weekdays,ideal,Sedang
2165,2011-04-05,summer,2011,april,2,0,tuesday,cloudy,0.54,0.5152,73.0,0.3284,0,5,5,weekdays,terlalu lembab,Rendah
2166,2011-04-05,summer,2011,april,3,0,tuesday,cloudy,0.54,0.5152,73.0,0.3284,1,3,4,weekdays,terlalu lembab,Rendah
2167,2011-04-05,summer,2011,april,4,0,tuesday,light_rain,0.5,0.4848,88.0,0.4925,0,2,2,weekdays,terlalu lembab,Rendah
2168,2011-04-05,summer,2011,april,5,0,tuesday,light_rain,0.46,0.4545,94.0,0.2985,0,5,5,weekdays,terlalu lembab,Rendah
2169,2011-04-05,summer,2011,april,6,0,tuesday,cloudy,0.48,0.4697,88.0,0.3284,2,36,38,weekdays,terlalu lembab,Sedang
2170,2011-04-05,summer,2011,april,7,0,tuesday,cloudy,0.48,0.4697,88.0,0.3284,10,124,134,weekdays,terlalu lembab,Sangat Tinggi
2171,2011-04-05,summer,2011,april,8,0,tuesday,light_rain,0.38,0.3939,87.0,0.5821,9,148,157,weekdays,terlalu lembab,Sangat Tinggi
2172,2011-04-05,summer,2011,april,9,0,tuesday,light_rain,0.36,0.3182,87.0,0.4925,2,44,46,weekdays,terlalu lembab,Sedang
2173,2011-04-05,summer,2011,april,10,0,tuesday,light_rain,0.34,0.303,81.0,0.3881,3,25,28,weekdays,terlalu lembab,Sedang
2174,2011-04-05,summer,2011,april,11,0,tuesday,light_rain,0.32,0.2879,81.0,0.4478,1,18,19,weekdays,terlalu lembab,Sedang
2175,2011-04-05,summer,2011,april,12,0,tuesday,cloudy,0.34,0.303,71.0,0.3881,6,32,38,weekdays,terlalu lembab,Sedang
2176,2011-04-05,summer,2011,april,13,0,tuesday,cloudy,0.36,0.3333,63.0,0.4179,5,51,56,weekdays,ideal,Tinggi
2177,2011-04-05,summer,2011,april,14,0,tuesday,cloudy,0.36,0.3182,56.99999999999999,0.4925,9,67,76,weekdays,ideal,Tinggi
2178,2011-04-05,summer,2011,april,15,0,tuesday,clear,0.4,0.4091,46.0,0.4627,6,62,68,weekdays,ideal,Tinggi
2179,2011-04-05,summer,2011,april,16,0,tuesday,clear,0.38,0.3939,46.0,0.4179,17,113,130,weekdays,ideal,Sangat Tinggi
2180,2011-04-05,summer,2011,april,17,0,tuesday,clear,0.42,0.4242,38.0,0.4179,27,246,273,weekdays,terlalu kering,Sangat Tinggi
2181,2011-04-05,summer,2011,april,18,0,tuesday,clear,0.38,0.3939,40.0,0.4925,19,248,267,weekdays,terlalu kering,Sangat Tinggi
2182,2011-04-05,summer,2011,april,19,0,tuesday,clear,0.36,0.3333,43.0,0.2985,12,148,160,weekdays,terlalu kering,Sangat Tinggi
2183,2011-04-05,summer,2011,april,20,0,tuesday,clear,0.34,0.3182,46.0,0.2836,4,87,91,weekdays,ideal,Tinggi
2184,2011-04-05,summer,2011,april,21,0,tuesday,clear,0.34,0.2879,46.0,0.5224,8,81,89,weekdays,ideal,Tinggi
2185,2011-04-05,summer,2011,april,22,0,tuesday,clear,0.32,0.303,49.0,0.2985,3,43,46,weekdays,ideal,Sedang
2186,2011-04-05,summer,2011,april,23,0,tuesday,clear,0.3,0.2879,49.0,0.2836,3,23,26,weekdays,ideal,Sedang
2187,2011-04-06,summer,2011,april,0,0,wednesday,clear,0.3,0.3182,49.0,0.1045,0,15,15,weekdays,ideal,Sedang
2188,2011-04-06,summer,2011,april,1,0,wednesday,clear,0.26,0.2727,60.0,0.1343,0,2,2,weekdays,ideal,Rendah
2189,2011-04-06,summer,2011,april,2,0,wednesday,clear,0.24,0.2424,70.0,0.1343,0,5,5,weekdays,terlalu lembab,Rendah
2190,2011-04-06,summer,2011,april,3,0,wednesday,clear,0.26,0.2727,60.0,0.1343,0,4,4,weekdays,ideal,Rendah
2191,2011-04-06,summer,2011,april,4,0,wednesday,clear,0.24,0.2424,65.0,0.1343,0,1,1,weekdays,terlalu lembab,Rendah
2192,2011-04-06,summer,2011,april,5,0,wednesday,clear,0.24,0.2576,70.0,0.1045,1,12,13,weekdays,terlalu lembab,Sedang
2193,2011-04-06,summer,2011,april,6,0,wednesday,clear,0.24,0.2576,70.0,0.1045,4,52,56,weekdays,terlalu lembab,Tinggi
2194,2011-04-06,summer,2011,april,7,0,wednesday,clear,0.26,0.2727,65.0,0.1045,3,130,133,weekdays,terlalu lembab,Sangat Tinggi
2195,2011-04-06,summer,2011,april,8,0,wednesday,clear,0.32,0.303,61.0,0.2239,17,308,325,weekdays,ideal,Sangat Tinggi
2196,2011-04-06,summer,2011,april,9,0,wednesday,clear,0.36,0.3333,46.0,0.2537,8,157,165,weekdays,ideal,Sangat Tinggi
2197,2011-04-06,summer,2011,april,10,0,wednesday,clear,0.4,0.4091,37.0,0.3881,21,48,69,weekdays,terlalu kering,Tinggi
2198,2011-04-06,summer,2011,april,11,0,wednesday,clear,0.42,0.4242,38.0,0.3881,23,70,93,weekdays,terlalu kering,Tinggi
